arrival_time,dis,vehicle_id
2019/1/1 19:01,18.3731,162910104601_7
2019/1/1 19:06,19.80024,162910104601_7
2019/1/1 19:10,21.12827,162910104601_7
2019/1/1 21:00,0,162910104601_9
2019/1/1 21:04,1.32358,162910104601_9
2019/1/1 21:08,2.23103,162910104601_9
2019/1/1 21:12,2.83657,162910104601_9
2019/1/1 21:14,3.50861,162910104601_9
2019/1/1 21:17,4.18638,162910104601_9
2019/1/1 21:19,4.91402,162910104601_9
2019/1/1 21:21,5.72472,162910104601_9
2019/1/1 21:24,6.64341,162910104601_9
2019/1/1 21:26,7.05932,162910104601_9
2019/1/1 21:30,7.92201,162910104601_9
2019/1/1 21:32,9.30669,162910104601_9
2019/1/1 21:36,10.32271,162910104601_9
2019/1/1 21:43,11.79302,162910104601_9
2019/1/1 21:44,12.20109,162910104601_9
2019/1/1 21:45,12.95712,162910104601_9
2019/1/1 21:47,13.65437,162910104601_9
2019/1/1 21:49,14.32924,162910104601_9
2019/1/1 21:51,15.07501,162910104601_9
2019/1/1 21:56,16.71311,162910104601_9
2019/1/1 22:01,18.3731,162910104601_9
2019/1/1 22:04,19.80024,162910104601_9
2019/1/1 22:08,21.12827,162910104601_9
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
2019/1/1 6:09,21.12827,731173732437_0
2019/1/1 7:53,0,731173732437_2
2019/1/1 7:57,1.32358,731173732437_2
2019/1/1 8:01,2.23103,731173732437_2
2019/1/1 8:04,2.83657,731173732437_2
2019/1/1 8:06,3.50861,731173732437_2
2019/1/1 8:08,4.18638,731173732437_2
2019/1/1 8:11,4.91402,731173732437_2
2019/1/1 8:15,5.72472,731173732437_2
2019/1/1 8:17,6.64341,731173732437_2
2019/1/1 8:19,7.05932,731173732437_2
2019/1/1 8:21,7.92201,731173732437_2
2019/1/1 8:24,9.30669,731173732437_2
2019/1/1 8:29,10.32271,731173732437_2
2019/1/1 8:34,11.79302,731173732437_2
2019/1/1 8:36,12.20109,731173732437_2
2019/1/1 8:39,12.95712,731173732437_2
2019/1/1 8:41,13.65437,731173732437_2
2019/1/1 8:44,14.32924,731173732437_2
2019/1/1 8:46,15.07501,731173732437_2
2019/1/1 8:51,16.71311,731173732437_2
2019/1/1 8:57,18.3731,731173732437_2
2019/1/1 9:02,19.80024,731173732437_2
2019/1/1 9:06,21.12827,731173732437_2
2019/1/1 11:00,0,731173732437_4
2019/1/1 11:03,1.32358,731173732437_4
2019/1/1 11:07,2.23103,731173732437_4
2019/1/1 11:11,2.83657,731173732437_4
2019/1/1 11:13,3.50861,731173732437_4
2019/1/1 11:15,4.18638,731173732437_4
2019/1/1 11:18,4.91402,731173732437_4
2019/1/1 11:22,5.72472,731173732437_4
2019/1/1 11:27,6.64341,731173732437_4
2019/1/1 11:29,7.05932,731173732437_4
2019/1/1 11:32,7.92201,731173732437_4
2019/1/1 11:35,9.30669,731173732437_4
2019/1/1 11:40,10.32271,731173732437_4
2019/1/1 11:43,11.79302,731173732437_4
2019/1/1 11:45,12.20109,731173732437_4
2019/1/1 11:46,12.95712,731173732437_4
2019/1/1 11:50,13.65437,731173732437_4
2019/1/1 11:54,14.32924,731173732437_4
2019/1/1 11:56,15.07501,731173732437_4
2019/1/1 12:01,16.71311,731173732437_4
2019/1/1 12:07,18.3731,731173732437_4
2019/1/1 12:11,19.80024,731173732437_4
2019/1/1 12:15,21.12827,731173732437_4
2019/1/1 14:41,0,731173732437_6
2019/1/1 14:44,1.32358,731173732437_6
2019/1/1 14:46,2.23103,731173732437_6
2019/1/1 14:52,2.83657,731173732437_6
2019/1/1 14:54,3.50861,731173732437_6
2019/1/1 14:57,4.18638,731173732437_6
2019/1/1 14:58,4.91402,731173732437_6
2019/1/1 15:01,5.72472,731173732437_6
2019/1/1 15:03,6.64341,731173732437_6
2019/1/1 15:04,7.05932,731173732437_6
2019/1/1 15:08,7.92201,731173732437_6
2019/1/1 15:11,9.30669,731173732437_6
2019/1/1 15:14,10.32271,731173732437_6
2019/1/1 15:18,11.79302,731173732437_6
2019/1/1 15:20,12.20109,731173732437_6
2019/1/1 15:25,12.95712,731173732437_6
2019/1/1 15:33,13.65437,731173732437_6
2019/1/1 15:41,14.32924,731173732437_6
2019/1/1 15:43,15.07501,731173732437_6
2019/1/1 15:49,16.71311,731173732437_6
2019/1/1 15:56,18.3731,731173732437_6
2019/1/1 16:00,19.80024,731173732437_6
2019/1/1 16:04,21.12827,731173732437_6
2019/1/1 19:02,0,731173732437_8
2019/1/1 19:06,1.32358,731173732437_8
2019/1/1 19:08,2.23103,731173732437_8
2019/1/1 19:10,2.83657,731173732437_8
2019/1/1 19:12,3.50861,731173732437_8
2019/1/1 19:14,4.18638,731173732437_8
2019/1/1 19:17,4.91402,731173732437_8
2019/1/1 19:18,5.72472,731173732437_8
2019/1/1 19:21,6.64341,731173732437_8
2019/1/1 19:22,7.05932,731173732437_8
2019/1/1 19:25,7.92201,731173732437_8
2019/1/1 19:28,9.30669,731173732437_8
2019/1/1 19:32,10.32271,731173732437_8
2019/1/1 19:37,11.79302,731173732437_8
2019/1/1 19:38,12.20109,731173732437_8
2019/1/1 19:40,12.95712,731173732437_8
2019/1/1 19:41,13.65437,731173732437_8
2019/1/1 19:44,14.32924,731173732437_8
2019/1/1 19:46,15.07501,731173732437_8
2019/1/1 19:53,16.71311,731173732437_8
2019/1/1 19:59,18.3731,731173732437_8
2019/1/1 20:04,19.80024,731173732437_8
2019/1/1 20:08,21.12827,731173732437_8
2019/1/1 22:01,0,731173732437_10
2019/1/1 22:04,1.32358,731173732437_10
2019/1/1 22:07,2.23103,731173732437_10
2019/1/1 22:10,2.83657,731173732437_10
2019/1/1 22:11,3.50861,731173732437_10
2019/1/1 22:13,4.18638,731173732437_10
2019/1/1 22:16,4.91402,731173732437_10
2019/1/1 22:19,5.72472,731173732437_10
2019/1/1 22:25,6.64341,731173732437_10
2019/1/1 22:26,7.05932,731173732437_10
2019/1/1 22:30,7.92201,731173732437_10
2019/1/1 22:33,9.30669,731173732437_10
2019/1/1 22:37,10.32271,731173732437_10
2019/1/1 22:40,11.79302,731173732437_10
2019/1/1 22:41,12.20109,731173732437_10
2019/1/1 22:43,12.95712,731173732437_10
2019/1/1 22:45,13.65437,731173732437_10
2019/1/1 22:47,14.32924,731173732437_10
2019/1/1 22:49,15.07501,731173732437_10
2019/1/1 22:54,16.71311,731173732437_10
2019/1/1 22:59,18.3731,731173732437_10
2019/1/1 23:02,19.80024,731173732437_10
2019/1/1 23:06,21.12827,731173732437_10
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
2019/1/1 5:56,21.12827,091809091890_0
2019/1/1 7:39,0,091809091890_2
2019/1/1 7:42,1.32358,091809091890_2
2019/1/1 7:45,2.23103,091809091890_2
2019/1/1 7:47,2.83657,091809091890_2
2019/1/1 7:49,3.50861,091809091890_2
2019/1/1 7:53,4.18638,091809091890_2
2019/1/1 7:56,4.91402,091809091890_2
2019/1/1 7:58,5.72472,091809091890_2
2019/1/1 8:00,6.64341,091809091890_2
2019/1/1 8:02,7.05932,091809091890_2
2019/1/1 8:04,7.92201,091809091890_2
2019/1/1 8:07,9.30669,091809091890_2
2019/1/1 8:12,10.32271,091809091890_2
2019/1/1 8:18,11.79302,091809091890_2
2019/1/1 8:19,12.20109,091809091890_2
2019/1/1 8:21,12.95712,091809091890_2
2019/1/1 8:23,13.65437,091809091890_2
2019/1/1 8:26,14.32924,091809091890_2
2019/1/1 8:28,15.07501,091809091890_2
2019/1/1 8:33,16.71311,091809091890_2
2019/1/1 8:38,18.3731,091809091890_2
2019/1/1 8:42,19.80024,091809091890_2
2019/1/1 8:46,21.12827,091809091890_2
2019/1/1 10:36,0,091809091890_4
2019/1/1 10:39,1.32358,091809091890_4
2019/1/1 10:41,2.23103,091809091890_4
2019/1/1 10:45,2.83657,091809091890_4
2019/1/1 10:46,3.50861,091809091890_4
2019/1/1 10:48,4.18638,091809091890_4
2019/1/1 10:51,4.91402,091809091890_4
2019/1/1 10:53,5.72472,091809091890_4
2019/1/1 10:56,6.64341,091809091890_4
2019/1/1 10:58,7.05932,091809091890_4
2019/1/1 11:01,7.92201,091809091890_4
2019/1/1 11:03,9.30669,091809091890_4
2019/1/1 11:06,10.32271,091809091890_4
2019/1/1 11:12,11.79302,091809091890_4
2019/1/1 11:13,12.20109,091809091890_4
2019/1/1 11:16,12.95712,091809091890_4
2019/1/1 11:17,13.65437,091809091890_4
2019/1/1 11:21,14.32924,091809091890_4
2019/1/1 11:22,15.07501,091809091890_4
2019/1/1 11:28,16.71311,091809091890_4
2019/1/1 11:33,18.3731,091809091890_4
2019/1/1 11:39,19.80024,091809091890_4
2019/1/1 11:43,21.12827,091809091890_4
2019/1/1 15:18,0,091809091890_6
2019/1/1 15:21,1.32358,091809091890_6
2019/1/1 15:26,2.23103,091809091890_6
2019/1/1 15:29,2.83657,091809091890_6
2019/1/1 15:31,3.50861,091809091890_6
2019/1/1 15:33,4.18638,091809091890_6
2019/1/1 15:37,4.91402,091809091890_6
2019/1/1 15:38,5.72472,091809091890_6
2019/1/1 15:42,6.64341,091809091890_6
2019/1/1 15:44,7.05932,091809091890_6
2019/1/1 15:46,7.92201,091809091890_6
2019/1/1 15:49,9.30669,091809091890_6
2019/1/1 15:52,10.32271,091809091890_6
2019/1/1 15:57,11.79302,091809091890_6
2019/1/1 15:59,12.20109,091809091890_6
2019/1/1 16:07,12.95712,091809091890_6
2019/1/1 16:11,13.65437,091809091890_6
2019/1/1 16:29,14.32924,091809091890_6
2019/1/1 16:36,15.07501,091809091890_6
2019/1/1 16:45,16.71311,091809091890_6
2019/1/1 16:54,18.3731,091809091890_6
2019/1/1 16:58,19.80024,091809091890_6
2019/1/1 17:02,21.12827,091809091890_6
2019/1/1 19:18,0,091809091890_8
2019/1/1 19:22,1.32358,091809091890_8
2019/1/1 19:24,2.23103,091809091890_8
2019/1/1 19:27,2.83657,091809091890_8
2019/1/1 19:29,3.50861,091809091890_8
2019/1/1 19:32,4.18638,091809091890_8
2019/1/1 19:35,4.91402,091809091890_8
2019/1/1 19:39,5.72472,091809091890_8
2019/1/1 19:43,6.64341,091809091890_8
2019/1/1 19:44,7.05932,091809091890_8
2019/1/1 19:46,7.92201,091809091890_8
2019/1/1 19:49,9.30669,091809091890_8
2019/1/1 19:52,10.32271,091809091890_8
2019/1/1 19:57,11.79302,091809091890_8
2019/1/1 19:58,12.20109,091809091890_8
2019/1/1 19:59,12.95712,091809091890_8
2019/1/1 20:02,13.65437,091809091890_8
2019/1/1 20:06,14.32924,091809091890_8
2019/1/1 20:10,15.07501,091809091890_8
2019/1/1 20:15,16.71311,091809091890_8
2019/1/1 20:21,18.3731,091809091890_8
2019/1/1 20:24,19.80024,091809091890_8
2019/1/1 20:28,21.12827,091809091890_8
2019/1/1 22:36,0,091809091890_10
2019/1/1 22:39,1.32358,091809091890_10
2019/1/1 22:42,2.23103,091809091890_10
2019/1/1 22:46,2.83657,091809091890_10
2019/1/1 22:48,3.50861,091809091890_10
2019/1/1 22:51,4.18638,091809091890_10
2019/1/1 22:53,4.91402,091809091890_10
2019/1/1 22:54,5.72472,091809091890_10
2019/1/1 22:56,6.64341,091809091890_10
2019/1/1 22:57,7.05932,091809091890_10
2019/1/1 23:00,7.92201,091809091890_10
2019/1/1 23:02,9.30669,091809091890_10
2019/1/1 23:05,10.32271,091809091890_10
2019/1/1 23:09,11.79302,091809091890_10
2019/1/1 23:10,12.20109,091809091890_10
2019/1/1 23:11,12.95712,091809091890_10
2019/1/1 23:13,13.65437,091809091890_10
2019/1/1 23:16,14.32924,091809091890_10
2019/1/1 23:17,15.07501,091809091890_10
2019/1/1 23:24,16.71311,091809091890_10
2019/1/1 23:28,18.3731,091809091890_10
2019/1/1 23:30,19.80024,091809091890_10
2019/1/1 23:34,21.12827,091809091890_10
2019/1/1 6:45,0,541305454302_0
2019/1/1 6:47,1.32358,541305454302_0
2019/1/1 6:49,2.23103,541305454302_0
2019/1/1 6:52,2.83657,541305454302_0
2019/1/1 6:55,3.50861,541305454302_0
2019/1/1 6:57,4.18638,541305454302_0
2019/1/1 6:59,4.91402,541305454302_0
2019/1/1 7:00,5.72472,541305454302_0
2019/1/1 7:04,6.64341,541305454302_0
2019/1/1 7:05,7.05932,541305454302_0
2019/1/1 7:07,7.92201,541305454302_0
2019/1/1 7:09,9.30669,541305454302_0
2019/1/1 7:12,10.32271,541305454302_0
2019/1/1 7:15,11.79302,541305454302_0
2019/1/1 7:17,12.20109,541305454302_0
2019/1/1 7:18,12.95712,541305454302_0
2019/1/1 7:20,13.65437,541305454302_0
2019/1/1 7:22,14.32924,541305454302_0
2019/1/1 7:23,15.07501,541305454302_0
2019/1/1 7:28,16.71311,541305454302_0
2019/1/1 7:33,18.3731,541305454302_0
2019/1/1 7:38,19.80024,541305454302_0
2019/1/1 7:42,21.12827,541305454302_0
2019/1/1 9:53,0,541305454302_2
2019/1/1 9:57,1.32358,541305454302_2
2019/1/1 10:00,2.23103,541305454302_2
2019/1/1 10:03,2.83657,541305454302_2
2019/1/1 10:05,3.50861,541305454302_2
2019/1/1 10:07,4.18638,541305454302_2
2019/1/1 10:09,4.91402,541305454302_2
2019/1/1 10:11,5.72472,541305454302_2
2019/1/1 10:16,6.64341,541305454302_2
2019/1/1 10:18,7.05932,541305454302_2
2019/1/1 10:22,7.92201,541305454302_2
2019/1/1 10:24,9.30669,541305454302_2
2019/1/1 10:29,10.32271,541305454302_2
2019/1/1 10:35,11.79302,541305454302_2
2019/1/1 10:36,12.20109,541305454302_2
2019/1/1 10:39,12.95712,541305454302_2
2019/1/1 10:41,13.65437,541305454302_2
2019/1/1 10:42,14.32924,541305454302_2
2019/1/1 10:44,15.07501,541305454302_2
2019/1/1 10:49,16.71311,541305454302_2
2019/1/1 10:55,18.3731,541305454302_2
2019/1/1 11:01,19.80024,541305454302_2
2019/1/1 11:05,21.12827,541305454302_2
2019/1/1 13:23,0,541305454302_4
2019/1/1 13:26,1.32358,541305454302_4
2019/1/1 13:29,2.23103,541305454302_4
2019/1/1 13:34,2.83657,541305454302_4
2019/1/1 13:36,3.50861,541305454302_4
2019/1/1 13:37,4.18638,541305454302_4
2019/1/1 13:39,4.91402,541305454302_4
2019/1/1 13:42,5.72472,541305454302_4
2019/1/1 13:45,6.64341,541305454302_4
2019/1/1 13:47,7.05932,541305454302_4
2019/1/1 13:50,7.92201,541305454302_4
2019/1/1 13:53,9.30669,541305454302_4
2019/1/1 13:57,10.32271,541305454302_4
2019/1/1 14:00,11.79302,541305454302_4
2019/1/1 14:02,12.20109,541305454302_4
2019/1/1 14:04,12.95712,541305454302_4
2019/1/1 14:12,13.65437,541305454302_4
2019/1/1 14:16,14.32924,541305454302_4
2019/1/1 14:18,15.07501,541305454302_4
2019/1/1 14:23,16.71311,541305454302_4
2019/1/1 14:27,18.3731,541305454302_4
2019/1/1 14:32,19.80024,541305454302_4
2019/1/1 14:36,21.12827,541305454302_4
2019/1/1 17:34,0,541305454302_6
2019/1/1 17:37,1.32358,541305454302_6
2019/1/1 17:41,2.23103,541305454302_6
2019/1/1 17:44,2.83657,541305454302_6
2019/1/1 17:45,3.50861,541305454302_6
2019/1/1 17:47,4.18638,541305454302_6
2019/1/1 17:49,4.91402,541305454302_6
2019/1/1 17:51,5.72472,541305454302_6
2019/1/1 17:54,6.64341,541305454302_6
2019/1/1 17:55,7.05932,541305454302_6
2019/1/1 17:58,7.92201,541305454302_6
2019/1/1 18:00,9.30669,541305454302_6
2019/1/1 18:04,10.32271,541305454302_6
2019/1/1 18:10,11.79302,541305454302_6
2019/1/1 18:11,12.20109,541305454302_6
2019/1/1 18:13,12.95712,541305454302_6
2019/1/1 18:16,13.65437,541305454302_6
2019/1/1 18:19,14.32924,541305454302_6
2019/1/1 18:20,15.07501,541305454302_6
2019/1/1 18:28,16.71311,541305454302_6
2019/1/1 18:35,18.3731,541305454302_6
2019/1/1 18:39,19.80024,541305454302_6
2019/1/1 18:43,21.12827,541305454302_6
2019/1/1 20:40,0,541305454302_8
2019/1/1 20:44,1.32358,541305454302_8
2019/1/1 20:46,2.23103,541305454302_8
2019/1/1 20:48,2.83657,541305454302_8
2019/1/1 20:50,3.50861,541305454302_8
2019/1/1 20:53,4.18638,541305454302_8
2019/1/1 20:54,4.91402,541305454302_8
2019/1/1 20:56,5.72472,541305454302_8
2019/1/1 21:01,6.64341,541305454302_8
2019/1/1 21:03,7.05932,541305454302_8
2019/1/1 21:07,7.92201,541305454302_8
2019/1/1 21:09,9.30669,541305454302_8
2019/1/1 21:13,10.32271,541305454302_8
2019/1/1 21:18,11.79302,541305454302_8
2019/1/1 21:20,12.20109,541305454302_8
2019/1/1 21:22,12.95712,541305454302_8
2019/1/1 21:23,13.65437,541305454302_8
2019/1/1 21:26,14.32924,541305454302_8
2019/1/1 21:27,15.07501,541305454302_8
2019/1/1 21:33,16.71311,541305454302_8
2019/1/1 21:37,18.3731,541305454302_8
2019/1/1 21:40,19.80024,541305454302_8
2019/1/1 21:44,21.12827,541305454302_8
2019/1/1 10:47,0,102910104607_1
2019/1/1 10:51,1.32358,102910104607_1
2019/1/1 10:54,2.23103,102910104607_1
2019/1/1 10:56,2.83657,102910104607_1
2019/1/1 10:59,3.50861,102910104607_1
2019/1/1 11:00,4.18638,102910104607_1
2019/1/1 11:02,4.91402,102910104607_1
2019/1/1 11:05,5.72472,102910104607_1
2019/1/1 11:09,6.64341,102910104607_1
2019/1/1 11:11,7.05932,102910104607_1
2019/1/1 11:15,7.92201,102910104607_1
2019/1/1 11:17,9.30669,102910104607_1
2019/1/1 11:21,10.32271,102910104607_1
2019/1/1 11:27,11.79302,102910104607_1
2019/1/1 11:29,12.20109,102910104607_1
2019/1/1 11:31,12.95712,102910104607_1
2019/1/1 11:32,13.65437,102910104607_1
2019/1/1 11:38,14.32924,102910104607_1
2019/1/1 11:39,15.07501,102910104607_1
2019/1/1 11:47,16.71311,102910104607_1
2019/1/1 11:52,18.3731,102910104607_1
2019/1/1 11:57,19.80024,102910104607_1
2019/1/1 12:01,21.12827,102910104607_1
2019/1/1 14:54,0,102910104607_3
2019/1/1 14:57,1.32358,102910104607_3
2019/1/1 14:59,2.23103,102910104607_3
2019/1/1 15:03,2.83657,102910104607_3
2019/1/1 15:05,3.50861,102910104607_3
2019/1/1 15:07,4.18638,102910104607_3
2019/1/1 15:09,4.91402,102910104607_3
2019/1/1 15:10,5.72472,102910104607_3
2019/1/1 15:15,6.64341,102910104607_3
2019/1/1 15:16,7.05932,102910104607_3
2019/1/1 15:19,7.92201,102910104607_3
2019/1/1 15:21,9.30669,102910104607_3
2019/1/1 15:24,10.32271,102910104607_3
2019/1/1 15:29,11.79302,102910104607_3
2019/1/1 15:30,12.20109,102910104607_3
2019/1/1 15:34,12.95712,102910104607_3
2019/1/1 15:44,13.65437,102910104607_3
2019/1/1 15:58,14.32924,102910104607_3
2019/1/1 16:01,15.07501,102910104607_3
2019/1/1 16:14,16.71311,102910104607_3
2019/1/1 16:20,18.3731,102910104607_3
2019/1/1 16:25,19.80024,102910104607_3
2019/1/1 16:29,21.12827,102910104607_3
2019/1/1 18:52,0,102910104607_5
2019/1/1 18:54,1.32358,102910104607_5
2019/1/1 18:56,2.23103,102910104607_5
2019/1/1 19:02,2.83657,102910104607_5
2019/1/1 19:03,3.50861,102910104607_5
2019/1/1 19:06,4.18638,102910104607_5
2019/1/1 19:08,4.91402,102910104607_5
2019/1/1 19:11,5.72472,102910104607_5
2019/1/1 19:14,6.64341,102910104607_5
2019/1/1 19:16,7.05932,102910104607_5
2019/1/1 19:18,7.92201,102910104607_5
2019/1/1 19:21,9.30669,102910104607_5
2019/1/1 19:24,10.32271,102910104607_5
2019/1/1 19:27,11.79302,102910104607_5
2019/1/1 19:28,12.20109,102910104607_5
2019/1/1 19:30,12.95712,102910104607_5
2019/1/1 19:33,13.65437,102910104607_5
2019/1/1 19:36,14.32924,102910104607_5
2019/1/1 19:38,15.07501,102910104607_5
2019/1/1 19:43,16.71311,102910104607_5
2019/1/1 19:48,18.3731,102910104607_5
2019/1/1 19:53,19.80024,102910104607_5
2019/1/1 19:57,21.12827,102910104607_5
2019/1/1 21:49,0,102910104607_7
2019/1/1 21:52,1.32358,102910104607_7
2019/1/1 21:54,2.23103,102910104607_7
2019/1/1 21:56,2.83657,102910104607_7
2019/1/1 21:58,3.50861,102910104607_7
2019/1/1 21:59,4.18638,102910104607_7
2019/1/1 22:01,4.91402,102910104607_7
2019/1/1 22:04,5.72472,102910104607_7
2019/1/1 22:07,6.64341,102910104607_7
2019/1/1 22:07,7.05932,102910104607_7
2019/1/1 22:10,7.92201,102910104607_7
2019/1/1 22:13,9.30669,102910104607_7
2019/1/1 22:17,10.32271,102910104607_7
2019/1/1 22:20,11.79302,102910104607_7
2019/1/1 22:21,12.20109,102910104607_7
2019/1/1 22:23,12.95712,102910104607_7
2019/1/1 22:26,13.65437,102910104607_7
2019/1/1 22:28,14.32924,102910104607_7
2019/1/1 22:29,15.07501,102910104607_7
2019/1/1 22:34,16.71311,102910104607_7
2019/1/1 22:39,18.3731,102910104607_7
2019/1/1 22:43,19.80024,102910104607_7
2019/1/1 22:47,21.12827,102910104607_7
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
2019/1/1 7:53,21.12827,732473732439_0
2019/1/1 9:37,0,732473732439_2
2019/1/1 9:41,1.32358,732473732439_2
2019/1/1 9:45,2.23103,732473732439_2
2019/1/1 9:47,2.83657,732473732439_2
2019/1/1 9:50,3.50861,732473732439_2
2019/1/1 9:53,4.18638,732473732439_2
2019/1/1 9:56,4.91402,732473732439_2
2019/1/1 9:59,5.72472,732473732439_2
2019/1/1 10:03,6.64341,732473732439_2
2019/1/1 10:04,7.05932,732473732439_2
2019/1/1 10:07,7.92201,732473732439_2
2019/1/1 10:10,9.30669,732473732439_2
2019/1/1 10:13,10.32271,732473732439_2
2019/1/1 10:18,11.79302,732473732439_2
2019/1/1 10:19,12.20109,732473732439_2
2019/1/1 10:21,12.95712,732473732439_2
2019/1/1 10:24,13.65437,732473732439_2
2019/1/1 10:28,14.32924,732473732439_2
2019/1/1 10:30,15.07501,732473732439_2
2019/1/1 10:36,16.71311,732473732439_2
2019/1/1 10:41,18.3731,732473732439_2
2019/1/1 10:48,19.80024,732473732439_2
2019/1/1 10:52,21.12827,732473732439_2
2019/1/1 13:13,0,732473732439_4
2019/1/1 13:16,1.32358,732473732439_4
2019/1/1 13:19,2.23103,732473732439_4
2019/1/1 13:23,2.83657,732473732439_4
2019/1/1 13:25,3.50861,732473732439_4
2019/1/1 13:27,4.18638,732473732439_4
2019/1/1 13:29,4.91402,732473732439_4
2019/1/1 13:33,5.72472,732473732439_4
2019/1/1 13:36,6.64341,732473732439_4
2019/1/1 13:37,7.05932,732473732439_4
2019/1/1 13:40,7.92201,732473732439_4
2019/1/1 13:43,9.30669,732473732439_4
2019/1/1 13:46,10.32271,732473732439_4
2019/1/1 13:50,11.79302,732473732439_4
2019/1/1 13:51,12.20109,732473732439_4
2019/1/1 13:53,12.95712,732473732439_4
2019/1/1 13:57,13.65437,732473732439_4
2019/1/1 14:07,14.32924,732473732439_4
2019/1/1 14:09,15.07501,732473732439_4
2019/1/1 14:14,16.71311,732473732439_4
2019/1/1 14:19,18.3731,732473732439_4
2019/1/1 14:24,19.80024,732473732439_4
2019/1/1 14:28,21.12827,732473732439_4
2019/1/1 17:45,0,732473732439_6
2019/1/1 17:49,1.32358,732473732439_6
2019/1/1 17:52,2.23103,732473732439_6
2019/1/1 17:54,2.83657,732473732439_6
2019/1/1 17:56,3.50861,732473732439_6
2019/1/1 17:58,4.18638,732473732439_6
2019/1/1 18:01,4.91402,732473732439_6
2019/1/1 18:03,5.72472,732473732439_6
2019/1/1 18:08,6.64341,732473732439_6
2019/1/1 18:09,7.05932,732473732439_6
2019/1/1 18:11,7.92201,732473732439_6
2019/1/1 18:14,9.30669,732473732439_6
2019/1/1 18:18,10.32271,732473732439_6
2019/1/1 18:24,11.79302,732473732439_6
2019/1/1 18:25,12.20109,732473732439_6
2019/1/1 18:27,12.95712,732473732439_6
2019/1/1 18:35,13.65437,732473732439_6
2019/1/1 18:37,14.32924,732473732439_6
2019/1/1 18:39,15.07501,732473732439_6
2019/1/1 18:48,16.71311,732473732439_6
2019/1/1 18:52,18.3731,732473732439_6
2019/1/1 18:55,19.80024,732473732439_6
2019/1/1 18:59,21.12827,732473732439_6
2019/1/1 20:36,0,732473732439_8
2019/1/1 20:39,1.32358,732473732439_8
2019/1/1 20:43,2.23103,732473732439_8
2019/1/1 20:47,2.83657,732473732439_8
2019/1/1 20:49,3.50861,732473732439_8
2019/1/1 20:51,4.18638,732473732439_8
2019/1/1 20:53,4.91402,732473732439_8
2019/1/1 20:55,5.72472,732473732439_8
2019/1/1 20:59,6.64341,732473732439_8
2019/1/1 21:01,7.05932,732473732439_8
2019/1/1 21:03,7.92201,732473732439_8
2019/1/1 21:07,9.30669,732473732439_8
2019/1/1 21:10,10.32271,732473732439_8
2019/1/1 21:14,11.79302,732473732439_8
2019/1/1 21:16,12.20109,732473732439_8
2019/1/1 21:17,12.95712,732473732439_8
2019/1/1 21:19,13.65437,732473732439_8
2019/1/1 21:21,14.32924,732473732439_8
2019/1/1 21:24,15.07501,732473732439_8
2019/1/1 21:29,16.71311,732473732439_8
2019/1/1 21:33,18.3731,732473732439_8
2019/1/1 21:36,19.80024,732473732439_8
2019/1/1 21:40,21.12827,732473732439_8
2019/1/1 5:37,0,496641415915_1
2019/1/1 5:40,1.32358,496641415915_1
2019/1/1 5:43,2.23103,496641415915_1
2019/1/1 5:45,2.83657,496641415915_1
2019/1/1 5:46,3.50861,496641415915_1
2019/1/1 5:49,4.18638,496641415915_1
2019/1/1 5:51,4.91402,496641415915_1
2019/1/1 5:53,5.72472,496641415915_1
2019/1/1 5:58,6.64341,496641415915_1
2019/1/1 5:59,7.05932,496641415915_1
2019/1/1 6:03,7.92201,496641415915_1
2019/1/1 6:06,9.30669,496641415915_1
2019/1/1 6:09,10.32271,496641415915_1
2019/1/1 6:13,11.79302,496641415915_1
2019/1/1 6:14,12.20109,496641415915_1
2019/1/1 6:15,12.95712,496641415915_1
2019/1/1 6:17,13.65437,496641415915_1
2019/1/1 6:19,14.32924,496641415915_1
2019/1/1 6:21,15.07501,496641415915_1
2019/1/1 6:26,16.71311,496641415915_1
2019/1/1 6:31,18.3731,496641415915_1
2019/1/1 6:35,19.80024,496641415915_1
2019/1/1 6:39,21.12827,496641415915_1
2019/1/1 8:57,0,496641415915_3
2019/1/1 9:00,1.32358,496641415915_3
2019/1/1 9:04,2.23103,496641415915_3
2019/1/1 9:07,2.83657,496641415915_3
2019/1/1 9:08,3.50861,496641415915_3
2019/1/1 9:10,4.18638,496641415915_3
2019/1/1 9:12,4.91402,496641415915_3
2019/1/1 9:15,5.72472,496641415915_3
2019/1/1 9:18,6.64341,496641415915_3
2019/1/1 9:20,7.05932,496641415915_3
2019/1/1 9:23,7.92201,496641415915_3
2019/1/1 9:27,9.30669,496641415915_3
2019/1/1 9:31,10.32271,496641415915_3
2019/1/1 9:36,11.79302,496641415915_3
2019/1/1 9:37,12.20109,496641415915_3
2019/1/1 9:39,12.95712,496641415915_3
2019/1/1 9:42,13.65437,496641415915_3
2019/1/1 9:46,14.32924,496641415915_3
2019/1/1 9:48,15.07501,496641415915_3
2019/1/1 9:53,16.71311,496641415915_3
2019/1/1 9:59,18.3731,496641415915_3
